temp,rain_1h,snow_1h,clouds_all,date_time,traffic_volume,year,month,day,hour,day_of_week,is_weekend,is_rush_hour,is_holiday,weather_main_clear,weather_main_clouds,weather_main_drizzle,weather_main_fog,weather_main_haze,weather_main_mist,weather_main_rain,weather_main_smoke,weather_main_snow,weather_main_squall,weather_main_thunderstorm,weather_desc_broken clouds,weather_desc_drizzle,weather_desc_few clouds,weather_desc_fog,weather_desc_haze,weather_desc_heavy snow,weather_desc_light intensity drizzle,weather_desc_light rain,weather_desc_light snow,weather_desc_mist,weather_desc_moderate rain,weather_desc_other,weather_desc_overcast clouds,weather_desc_proximity thunderstorm,weather_desc_scattered clouds,weather_desc_sky is clear
272.66,0.0,0.0,20,2012-11-05 05:00:00,2562,2012,11,5,5,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
272.18,0.0,0.0,20,2012-11-05 06:00:00,5658,2012,11,5,6,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
272.32,0.0,0.0,1,2012-11-05 07:00:00,6877,2012,11,5,7,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
272.69,0.0,0.0,90,2012-11-05 08:00:00,5981,2012,11,5,8,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
274.26,0.0,0.0,90,2012-11-05 09:00:00,4999,2012,11,5,9,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
275.99,0.0,0.0,90,2012-11-05 10:00:00,4408,2012,11,5,10,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
277.35,0.0,0.0,90,2012-11-05 11:00:00,4575,2012,11,5,11,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
277.83,0.0,0.0,90,2012-11-05 12:00:00,4710,2012,11,5,12,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
278.47,0.0,0.0,90,2012-11-05 13:00:00,4648,2012,11,5,13,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
278.71,0.0,0.0,46,2012-11-05 14:00:00,4968,2012,11,5,14,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
280.56,0.0,0.0,46,2012-11-05 16:00:00,6124,2012,11,5,16,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
280.56,0.0,0.0,46,2012-11-05 17:00:00,6134,2012,11,5,17,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
279.26,0.0,0.0,46,2012-11-05 18:00:00,4265,2012,11,5,18,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
280.56,0.0,0.0,46,2012-11-05 20:00:00,2415,2012,11,5,20,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
280.56,0.0,0.0,46,2012-11-05 21:00:00,1963,2012,11,5,21,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
280.56,0.0,0.0,46,2012-11-05 22:00:00,1454,2012,11,5,22,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
280.56,0.0,0.0,46,2012-11-05 23:00:00,938,2012,11,5,23,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
280.56,0.0,0.0,46,2012-11-06 00:00:00,537,2012,11,6,0,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
274.41,0.0,0.0,98,2012-11-06 01:00:00,313,2012,11,6,1,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
274.41,0.0,0.0,98,2012-11-06 02:00:00,256,2012,11,6,2,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
274.41,0.0,0.0,98,2012-11-06 03:00:00,356,2012,11,6,3,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
274.41,0.0,0.0,98,2012-11-06 04:00:00,788,2012,11,6,4,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
274.41,0.0,0.0,98,2012-11-06 05:00:00,2565,2012,11,6,5,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
274.41,0.0,0.0,98,2012-11-06 06:00:00,5330,2012,11,6,6,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
274.91,0.0,0.0,99,2012-11-06 07:00:00,6181,2012,11,6,7,1,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
274.91,0.0,0.0,99,2012-11-06 08:00:00,6182,2012,11,6,8,1,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
274.91,0.0,0.0,99,2012-11-06 09:00:00,5720,2012,11,6,9,1,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
274.91,0.0,0.0,99,2012-11-06 10:00:00,4612,2012,11,6,10,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
277.12,0.0,0.0,90,2012-11-06 12:00:00,4666,2012,11,6,12,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
278.04,0.0,0.0,90,2012-11-06 13:00:00,5022,2012,11,6,13,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
278.19,0.0,0.0,90,2012-11-06 14:00:00,5490,2012,11,6,14,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
278.38,0.0,0.0,90,2012-11-06 15:00:00,5973,2012,11,6,15,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
278.59,0.0,0.0,90,2012-11-06 16:00:00,6201,2012,11,6,16,1,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
278.65,0.0,0.0,90,2012-11-06 17:00:00,5453,2012,11,6,17,1,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
278.74,0.0,0.0,90,2012-11-06 18:00:00,3921,2012,11,6,18,1,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
278.74,0.0,0.0,90,2012-11-06 18:00:00,3921,2012,11,6,18,1,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
278.87,0.0,0.0,90,2012-11-06 19:00:00,2835,2012,11,6,19,1,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
278.87,0.0,0.0,90,2012-11-06 19:00:00,2835,2012,11,6,19,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
279.02,0.0,0.0,90,2012-11-06 20:00:00,2450,2012,11,6,20,1,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
279.02,0.0,0.0,90,2012-11-06 20:00:00,2450,2012,11,6,20,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
278.84,0.0,0.0,90,2012-11-06 21:00:00,2078,2012,11,6,21,1,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
278.84,0.0,0.0,90,2012-11-06 21:00:00,2078,2012,11,6,21,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
278.84,0.0,0.0,90,2012-11-06 21:00:00,2078,2012,11,6,21,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
278.56,0.0,0.0,90,2012-11-06 22:00:00,1671,2012,11,6,22,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
278.56,0.0,0.0,90,2012-11-06 22:00:00,1671,2012,11,6,22,1,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
278.56,0.0,0.0,90,2012-11-06 22:00:00,1671,2012,11,6,22,1,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
278.5,0.0,0.0,90,2012-11-06 23:00:00,1472,2012,11,6,23,1,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
278.5,0.0,0.0,90,2012-11-06 23:00:00,1472,2012,11,6,23,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
278.03,0.0,0.0,90,2012-11-07 00:00:00,792,2012,11,7,0,2,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
278.03,0.0,0.0,90,2012-11-07 00:00:00,792,2012,11,7,0,2,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
278.03,0.0,0.0,90,2012-11-07 00:00:00,792,2012,11,7,0,2,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
277.28,0.0,0.0,90,2012-11-07 01:00:00,811,2012,11,7,1,2,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
277.28,0.0,0.0,90,2012-11-07 01:00:00,811,2012,11,7,1,2,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
277.06,0.0,0.0,90,2012-11-07 02:00:00,671,2012,11,7,2,2,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
277.06,0.0,0.0,90,2012-11-07 02:00:00,671,2012,11,7,2,2,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
277.06,0.0,0.0,90,2012-11-07 02:00:00,671,2012,11,7,2,2,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
277.06,0.0,0.0,90,2012-11-07 02:00:00,671,2012,11,7,2,2,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
276.83,0.0,0.0,90,2012-11-07 03:00:00,474,2012,11,7,3,2,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
276.83,0.0,0.0,90,2012-11-07 03:00:00,474,2012,11,7,3,2,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
276.83,0.0,0.0,90,2012-11-07 03:00:00,474,2012,11,7,3,2,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
277.15,0.0,0.0,90,2012-11-07 04:00:00,790,2012,11,7,4,2,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
277.15,0.0,0.0,90,2012-11-07 04:00:00,790,2012,11,7,4,2,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
277.57,0.0,0.0,90,2012-11-07 05:00:00,2619,2012,11,7,5,2,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
277.57,0.0,0.0,90,2012-11-07 05:00:00,2619,2012,11,7,5,2,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
277.51,0.0,0.0,90,2012-11-07 06:00:00,5788,2012,11,7,6,2,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
277.51,0.0,0.0,90,2012-11-07 06:00:00,5788,2012,11,7,6,2,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
277.51,0.0,0.0,90,2012-11-07 06:00:00,5788,2012,11,7,6,2,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
